,secID,ticker,exchangeCD,ListSectorCD,ListSector,transCurrCD,secShortName,secFullName,listStatusCD,listDate,delistDate,equTypeCD,equType,exCountryCD,partyID,totalShares,nonrestFloatShares,nonrestfloatA,officeAddr,primeOperating,endDate,TShEquity
1030,002521.XSHE,002521,XSHE,3,中小板,CNY,齐峰新材,齐峰新材料股份有限公司,L,2010-12-10,,A,沪深A股,CHN,38397,494685800.0,430016000.0,430016000.0,山东省淄博市临淄区朱台镇朱台路22号,"主要从事高档装饰原纸研发、生产和销售业务,拥有素色装饰原纸、可印刷装饰原纸、表层耐磨原纸和平衡原纸四大系列产品、三百多个品种。",2017-03-31,3442954729.08
1031,002522.XSHE,002522,XSHE,3,中小板,CNY,浙江众成,浙江众成包装材料股份有限公司,L,2010-12-10,,A,沪深A股,CHN,39589,905779400.0,629447900.0,629447900.0,浙江省嘉兴市嘉善县经济开发区泰山路1号,生产销售多层共挤热收缩薄膜、塑料制品;多层共挤热收缩薄膜生产线及配套设备的制造与销售。,2017-03-31,1988276589.49
1032,002523.XSHE,002523,XSHE,3,中小板,CNY,天桥起重,株洲天桥起重机股份有限公司,L,2010-12-10,,A,沪深A股,CHN,35038,1011886300.0,788865800.0,788865800.0,湖南省株洲市石峰区田心北门,从事各种起重设备的研发、制造、销售业务。,2017-03-31,1948978567.6
1033,002524.XSHE,002524,XSHE,3,中小板,CNY,光正集团,光正集团股份有限公司,L,2010-12-17,,A,沪深A股,CHN,39700,503332800.0,500988900.0,500988900.0,新疆维吾尔自治区乌鲁木齐经济技术开发区融合北路266号,钢结构的设计、生产和销售、钢结构安装以及少量建筑材料的销售。,2017-03-31,805925627.77
1034,002525.XSHE,002525,XSHE,3,中小板,CNY,胜景山河,湖南胜景山河生物科技股份有限公司,O,,,A,沪深A股,CHN,39571,51000000.0,0.0,0.0,湖南省岳阳市经济技术开发区通海路,新型黄酒的研发、生产与销售。,2010-09-30,223251559.17
1035,002526.XSHE,002526,XSHE,3,中小板,CNY,山东矿机,山东矿机集团股份有限公司,L,2010-12-17,,A,沪深A股,CHN,39742,534000000.0,459011900.0,459011900.0,山东省潍坊市昌乐县经济开发区大沂路北段矿机工业园,煤炭机械设备开发、生产、销售及服务。,2017-03-31,1765602509.68
1036,002527.XSHE,002527,XSHE,3,中小板,CNY,新时达,上海新时达电气股份有限公司,L,2010-12-24,,A,沪深A股,CHN,38189,620171200.0,371530100.0,371530100.0,上海市嘉定区南翔镇新勤路289号,电梯控制系统与电梯变频器的研发、生产及销售,2017-03-31,2751995303.61
1037,002528.XSHE,002528,XSHE,3,中小板,CNY,英飞拓,深圳英飞拓科技股份有限公司,L,2010-12-24,,A,沪深A股,CHN,39701,1045666700.0,652599000.0,652599000.0,广东省深圳市龙华新区观澜高新技术产业园英飞拓厂房,视频监控系统等电子安防产品的研发、设计、生产和销售。,2017-03-31,2879819808.83
1038,002529.XSHE,002529,XSHE,3,中小板,CNY,海源机械,福建海源自动化机械股份有限公司,L,2010-12-24,,A,沪深A股,CHN,33321,260000000.0,200000000.0,200000000.0,福建省福州市闽侯县荆溪镇铁岭北路2号,全自动液压设备以及配套设备的研发、设计、生产与销售。,2017-03-31,1570227081.42
1039,002530.XSHE,002530,XSHE,3,中小板,CNY,金财互联,金财互联控股股份有限公司,L,2010-12-31,,A,沪深A股,CHN,38190,490741900.0,171100000.0,171100000.0,江苏省盐城市大丰区经济开发区南翔西路333号,"一、热处理设备的研发、生产和销售,主营产品为各种工艺类型的可控气氛炉、真空炉;二、使用可控气氛炉、真空炉等热处理设备,为机械制造企业提供金属零件的专业热处理加工服务。",2017-03-31,3801638773.44
1040,002531.XSHE,002531,XSHE,3,中小板,CNY,天顺风能,天顺风能(苏州)股份有限公司,L,2010-12-31,,A,沪深A股,CHN,39767,1779019000.0,1473359400.0,1473359400.0,江苏省太仓市太仓港经济技术开发区洋江路28号,"风塔及风塔零部件的生产和销售,主要产品是用于1.5MW及以上功率风机的风塔。",2017-03-31,4776166287.21
1041,002532.XSHE,002532,XSHE,3,中小板,CNY,新界泵业,新界泵业集团股份有限公司,L,2010-12-31,,A,沪深A股,CHN,39741,515396800.0,383157800.0,383157800.0,浙江省温岭市大溪镇大洋城工业区,"泵及控制设备、风机、电机、发电机、空压机及零部件制造,销售。",2017-03-31,1392741913.71
1042,002533.XSHE,002533,XSHE,3,中小板,CNY,金杯电工,金杯电工股份有限公司,L,2010-12-31,,A,沪深A股,CHN,39946,553121300.0,504852400.0,504852400.0,湖南省长沙市国家高新技术产业开发区东方红中路580号,电线电缆产品的研发、生产和销售。,2017-03-31,2453024584.67
1043,002534.XSHE,002534,XSHE,3,中小板,CNY,杭锅股份,杭州锅炉集团股份有限公司,L,2011-01-10,,A,沪深A股,CHN,39766,739432800.0,720948600.0,720948600.0,浙江省杭州市江干区大农港路1216号,锅炉研发、设计、制造和销售。,2017-03-31,2969340927.44
1044,002535.XSHE,002535,XSHE,3,中小板,CNY,林州重机,林州重机集团股份有限公司,L,2011-01-11,,A,沪深A股,CHN,39876,801683100.0,519786600.0,519786600.0,河南省林州市产业集聚区凤宝大道与陵阳大道交叉口,煤矿机械、防爆电器、机器人产品制造、销售、维修及租赁服务;煤炭销售;矿建工程服务和生铁及铁精粉业务。,2017-03-31,2963087383.86
1045,002536.XSHE,002536,XSHE,3,中小板,CNY,西泵股份,河南省西峡汽车水泵股份有限公司,L,2011-01-11,,A,沪深A股,CHN,39891,333807900.0,303784400.0,303784400.0,河南省南阳市西峡县工业大道299号,汽车、摩托车零部件(不含发动机)及其机械产品的加工、制造、销售;,2017-03-31,1903160694.84
1046,002537.XSHE,002537,XSHE,3,中小板,CNY,海立美达,青岛海立美达股份有限公司,L,2011-01-10,,A,沪深A股,CHN,39960,1251350100.0,660000000.0,660000000.0,山东省即墨市青威路1626号,家用电器零部件、汽车零部件和微特电机、电机元件及电机零部件的开发、生产及配送;精密模具的开发、设计与制造。,2017-03-31,6708191402.73
1047,002538.XSHE,002538,XSHE,3,中小板,CNY,司尔特,安徽省司尔特肥业股份有限公司,L,2011-01-18,,A,沪深A股,CHN,36117,718120300.0,699662800.0,699662800.0,安徽省宁国市经济技术开发区汪溪园区,高浓度磷复肥及专用肥生产与销售,2017-03-31,3273131345.53
1048,002539.XSHE,002539,XSHE,3,中小板,CNY,云图控股,成都云图控股股份有限公司,L,2011-01-18,,A,沪深A股,CHN,39943,1010100000.0,415531200.0,415531200.0,四川省成都市新都工业开发区南二路,复合肥业务、调味品业务、中小城市电商业务,2017-03-31,3226737837.16
1049,002540.XSHE,002540,XSHE,3,中小板,CNY,亚太科技,江苏亚太轻合金科技股份有限公司,L,2011-01-18,,A,沪深A股,CHN,39791,1040000000.0,704275000.0,704275000.0,江苏省无锡市新区坊兴路8号,精密铝管、专用型材和高精度棒材等汽车铝挤压材及其他工业铝挤压材的研发、生产和销售。,2017-03-31,3021321224.82
1050,002541.XSHE,002541,XSHE,3,中小板,CNY,鸿路钢构,安徽鸿路钢结构(集团)股份有限公司,L,2011-01-18,,A,沪深A股,CHN,40099,349145900.0,165728100.0,165728100.0,安徽省合肥市双凤工业区,钢结构及围护产品的生产、销售。,2017-03-31,3885944859.36
1051,002542.XSHE,002542,XSHE,3,中小板,CNY,中化岩土,中化岩土集团股份有限公司,L,2011-01-28,,A,沪深A股,CHN,40138,1800000000.0,622244700.0,622244700.0,北京市大兴工业开发区科苑路13号,"为国内石油石化建设项目、国家石油战略储备基地、港口、机场等大型建设项目提供强夯地基处理服务,包括方案设计、技术咨询、工程施工等。",2017-03-31,3305297111.51
1052,002543.XSHE,002543,XSHE,3,中小板,CNY,万和电气,广东万和新电气股份有限公司,L,2011-01-28,,A,沪深A股,CHN,40205,440000100.0,336511200.0,336511200.0,广东省佛山市顺德高新区(容桂)建业中路13号,厨卫电器的研发、生产和销售。,2017-03-31,3051139522.17
1053,002544.XSHE,002544,XSHE,3,中小板,CNY,杰赛科技,广州杰赛科技股份有限公司,L,2011-01-28,,A,沪深A股,CHN,40065,515760000.0,511089900.0,511089900.0,广东省广州市新港中路381号杰赛科技大楼,面向信息网络建设提供综合解决方案服务及相关信息网络产品。,2017-03-31,1351689518.24
1054,002545.XSHE,002545,XSHE,3,中小板,CNY,东方铁塔,青岛东方铁塔股份有限公司,L,2011-02-11,,A,沪深A股,CHN,40039,1316397500.0,280625000.0,280625000.0,山东省胶州市广州北路318号,钢结构(电厂钢结构、石化钢结构、民用建筑钢结构)和铁塔类产品(输电线路铁塔、广播电视塔、通信塔)研发、设计、生产、销售和安装的高新技术企业。,2017-03-31,7029321560.28
1055,002546.XSHE,002546,XSHE,3,中小板,CNY,新联电子,南京新联电子股份有限公司,L,2011-02-11,,A,沪深A股,CHN,40217,834049100.0,785409900.0,785409900.0,江苏省南京市江宁开发区家园中路28号,"用电信息采集系统的软、硬件研发、生产、销售及服务,低压成套设备的设计、研究开发、生产和销售",2017-03-31,2882957494.75
1056,002547.XSHE,002547,XSHE,3,中小板,CNY,春兴精工,苏州春兴精工股份有限公司,L,2011-02-18,,A,沪深A股,CHN,39678,1128057100.0,684434400.0,684434400.0,江苏省苏州市工业园区唯亭镇金陵东路120号,从事通讯系统设备以及汽车用精密铸件及各类精密部件的制造、销售及服务;通讯系统设备、汽车用精密铸件的研究与开发等业务,2017-03-31,3393492210.7
1057,002548.XSHE,002548,XSHE,3,中小板,CNY,金新农,深圳市金新农科技股份有限公司,L,2011-02-18,,A,沪深A股,CHN,40305,380842800.0,317124900.0,317124900.0,广东省深圳市宝安区公明镇将石塘下围,"猪饲料的研发、生产和销售,其中:教槽料和猪用浓缩料(含教槽浓缩料)的研发、生产和销售是公司的优势业务。",2017-03-31,2009486040.09
1058,002549.XSHE,002549,XSHE,3,中小板,CNY,凯美特气,湖南凯美特气体股份有限公司,L,2011-02-18,,A,沪深A股,CHN,36250,567000000.0,563791000.0,563791000.0,湖南省岳阳市岳阳楼区七里山(巴陵石化化肥事业部西门),"以食品添加剂液体二氧化碳的生产及销售为主,并进行干冰及其他工业气体的生产及销售。",2017-03-31,904784609.22
1059,002550.XSHE,002550,XSHE,3,中小板,CNY,千红制药,常州千红生化制药股份有限公司,L,2011-02-18,,A,沪深A股,CHN,40064,1280000000.0,853483300.0,853483300.0,江苏省常州市新北区长江中路90号,生物原料药及药品的生产和销售。,2017-03-31,2447500561.5
1060,002551.XSHE,002551,XSHE,3,中小板,CNY,尚荣医疗,深圳市尚荣医疗股份有限公司,L,2011-02-25,,A,沪深A股,CHN,40119,443077300.0,271524200.0,271524200.0,广东省深圳市龙岗区宝龙工业城宝龙五路二号尚荣科技工业园,医疗设备及医疗系统工程、医疗设施的设计、生产、销售和安装。,2017-03-31,2242604185.78
1061,002552.XSHE,002552,XSHE,3,中小板,CNY,宝鼎科技,宝鼎科技股份有限公司,L,2011-02-25,,A,沪深A股,CHN,40207,300000000.0,200148900.0,200148900.0,浙江省杭州市余杭区塘栖镇工业园区内,大型铸锻件的研发、生产和销售.,2017-03-31,706263653.67
1062,002553.XSHE,002553,XSHE,3,中小板,CNY,南方轴承,江苏南方轴承股份有限公司,L,2011-02-25,,A,沪深A股,CHN,40389,348000000.0,207151900.0,207151900.0,江苏省常州市武进高新技术产业开发区龙翔路9号,"主要从事滚针轴承、超越离合器、单向滑轮总成等的研发、制造和销售,产品主要用于汽车行业、摩托车行业、电动工具以及其他工业领域。",2017-03-31,716213044.78
1063,002554.XSHE,002554,XSHE,3,中小板,CNY,惠博普,华油惠博普科技股份有限公司,L,2011-02-25,,A,沪深A股,CHN,39257,1070810000.0,623668800.0,623668800.0,北京市海淀区马甸东路17号11层1212,油气田开发地面系统装备的工艺技术研发、系统设计、成套装备提供及工程技术服务业务。,2017-03-31,2273704621.35
1064,002555.XSHE,002555,XSHE,3,中小板,CNY,三七互娱,芜湖顺荣三七互娱网络科技股份有限公司,L,2011-03-02,,A,沪深A股,CHN,37160,2084794800.0,622684900.0,622684900.0,安徽省芜湖市鸠江区瑞祥路88号皖江财富广场A1座11楼,汽车零部件制造行业。,2017-03-31,5131555009.67
1065,002556.XSHE,002556,XSHE,3,中小板,CNY,辉隆股份,安徽辉隆农资集团股份有限公司,L,2011-03-02,,A,沪深A股,CHN,40413,717600000.0,695987600.0,695987600.0,安徽省合肥市蜀山区祁门路1777号,"专业从事农资流通业务,主营业务为各类化肥、农药及种子等重要农资的连锁经营业务。",2017-03-31,2406394544.16
1066,002557.XSHE,002557,XSHE,3,中小板,CNY,洽洽食品,洽洽食品股份有限公司,L,2011-03-02,,A,沪深A股,CHN,39892,507000000.0,507000000.0,507000000.0,安徽省合肥市经济技术开发区莲花路1307号,本公司专业从事坚果炒货类食品的生产和销售。,2017-03-31,3108688574.26
1067,002558.XSHE,002558,XSHE,3,中小板,CNY,巨人网络,巨人网络集团股份有限公司,L,2011-03-02,,A,沪深A股,CHN,40303,2024380000.0,347934300.0,347934300.0,上海市松江区中辰路655号,内河涉外豪华游轮运营业务和旅行社业务。,2017-03-31,7940059050.36
1068,002559.XSHE,002559,XSHE,3,中小板,CNY,亚威股份,江苏亚威机床股份有限公司,L,2011-03-03,,A,沪深A股,CHN,40316,373003500.0,304549100.0,304549100.0,江苏省扬州市江都区黄海南路仙城工业园,金属成形机床及生产线制造、加工、销售。,2017-03-31,1604082234.19
1069,002560.XSHE,002560,XSHE,3,中小板,CNY,通达股份,河南通达电缆股份有限公司,L,2011-03-03,,A,沪深A股,CHN,40640,429141300.0,284364100.0,284364100.0,河南省偃师市史家湾工业区,钢芯铝绞线的研发、生产和销售。,2017-03-31,1654002675.05
1070,002561.XSHE,002561,XSHE,3,中小板,CNY,徐家汇,上海徐家汇商城股份有限公司,L,2011-03-03,,A,沪深A股,CHN,25054,415763000.0,396350800.0,396350800.0,上海市徐汇区肇嘉浜路1000号9楼,百货零售。,2017-03-31,2155041122.55
1071,002562.XSHE,002562,XSHE,3,中小板,CNY,兄弟科技,兄弟科技股份有限公司,L,2011-03-10,,A,沪深A股,CHN,40764,541398000.0,306657400.0,306657400.0,浙江省海宁市海洲街道学林街1号,维生素和皮革化学品的研发、生产与销售等业务。,2017-03-31,1831770059.56
1072,002563.XSHE,002563,XSHE,3,中小板,CNY,森马服饰,浙江森马服饰股份有限公司,L,2011-03-11,,A,沪深A股,CHN,40742,2693829000.0,1838872200.0,1838872200.0,上海市闵行区莲花南路2689号,"服饰设计与开发、外包生产、服饰营销和分销,产品主要包括森马品牌休闲服饰和巴拉巴拉品牌儿童服饰。",2017-03-31,10246355455.4
1073,002564.XSHE,002564,XSHE,3,中小板,CNY,天沃科技,苏州天沃科技股份有限公司,L,2011-03-10,,A,沪深A股,CHN,40765,735762000.0,518610700.0,518610700.0,江苏省张家港市金港镇长山村临江路1号,从事石油化工、煤化工、化工、有色金属等领域压力容器、非标设备的设计、制造。,2017-03-31,2830747772.97
1074,002565.XSHE,002565,XSHE,3,中小板,CNY,顺灏股份,上海顺灏新材料科技股份有限公司,L,2011-03-18,,A,沪深A股,CHN,40693,687468000.0,684391300.0,684391300.0,上海市普陀区真陈路200号,"真空镀铝纸、白卡纸、复膜纸、烟用丙纤丝束等产品的研发、生产和销售,主导产品为真空镀铝纸等。",2017-03-31,2261677091.83
1075,002566.XSHE,002566,XSHE,3,中小板,CNY,益盛药业,吉林省集安益盛药业股份有限公司,L,2011-03-18,,A,沪深A股,CHN,36346,330951600.0,212506800.0,212506800.0,吉林省集安市文化东路17-20号,中成药研发、生产、销售。,2017-03-31,1834579373.12
1076,002567.XSHE,002567,XSHE,3,中小板,CNY,唐人神,唐人神集团股份有限公司,L,2011-03-25,,A,沪深A股,CHN,39830,801884800.0,629962400.0,629962400.0,湖南省株洲市国家高新技术产业开发区栗雨工业园,饲料产品的研发、生产和销售。,2017-03-31,3506686775.52
1077,002568.XSHE,002568,XSHE,3,中小板,CNY,百润股份,上海百润投资控股集团股份有限公司,L,2011-03-25,,A,沪深A股,CHN,42135,931100000.0,381002700.0,381002700.0,上海市康桥工业区康桥东路558号,香精香料产品研发、生产和销售,2017-03-31,1620114964.92
1078,002569.XSHE,002569,XSHE,3,中小板,CNY,步森股份,浙江步森服饰股份有限公司,L,2011-04-12,,A,沪深A股,CHN,38231,140010000.0,138545700.0,138545700.0,浙江省诸暨市枫桥镇步森大道419号,“步森”品牌男装的设计、生产和销售。,2017-03-31,516664864.02
1079,002570.XSHE,002570,XSHE,3,中小板,CNY,贝因美,贝因美婴童食品股份有限公司,L,2011-04-12,,A,沪深A股,CHN,40101,1022520000.0,1022276300.0,1022276300.0,浙江省杭州市滨江区南环路3758号,从事婴幼儿食品的研发、生产和销售等业务。,2017-03-31,2916436798.14
1080,002571.XSHE,002571,XSHE,3,中小板,CNY,*ST德力,安徽德力日用玻璃股份有限公司,L,2011-04-12,,A,沪深A股,CHN,40766,391950800.0,253066400.0,253066400.0,安徽省滁州市凤阳县工业园,餐饮用器皿、厨房用器皿、酒店用器皿等各类日用玻璃器皿产品的研发、生产与销售。,2017-03-31,1451508443.88
1081,002572.XSHE,002572,XSHE,3,中小板,CNY,索菲亚,索菲亚家居股份有限公司,L,2011-04-12,,A,沪深A股,CHN,42794,923426300.0,578293000.0,578293000.0,广东省广州市增城区新塘镇宁西工业园,定制衣柜及其配套定制家具的研发、生产和销售。,2017-03-31,4097721061.27
1082,002573.XSHE,002573,XSHE,3,中小板,CNY,清新环境,北京清新环境技术股份有限公司,L,2011-04-22,,A,沪深A股,CHN,37032,1073186100.0,1071540700.0,1071540700.0,北京市海淀区西八里庄路69号人民政协报大厦10层,燃煤电厂烟气脱硫装置的建造和运营。,2017-03-31,4112548624.94
1083,002574.XSHE,002574,XSHE,3,中小板,CNY,明牌珠宝,浙江明牌珠宝股份有限公司,L,2011-04-22,,A,沪深A股,CHN,43131,528000000.0,528000000.0,528000000.0,浙江省绍兴市柯桥区柯桥街道镜水路1016号,"珠宝首饰的设计、生产和销售,主要产品包括黄金饰品、铂金饰品及镶嵌饰品。",2017-03-31,3088275652.52
1084,002575.XSHE,002575,XSHE,3,中小板,CNY,群兴玩具,广东群兴玩具股份有限公司,L,2011-04-22,,A,沪深A股,CHN,43222,588720000.0,588720000.0,588720000.0,北京市西城区西单大悦城写字楼12楼1203B会议室,"电子电动玩具的研发设计、生产及销售业务。公司主要产品为电子电动玩具,共分五大种类,包括童车、电脑学习机、婴童玩具、电动车、玩具手机,每个种类包含多个款式及规格。",2017-03-31,898947353.8
1085,002576.XSHE,002576,XSHE,3,中小板,CNY,通达动力,江苏通达动力科技股份有限公司,L,2011-04-28,,A,沪深A股,CHN,43133,165100000.0,118853800.0,118853800.0,江苏省南通市通州区四安镇兴石路58号,电机定转子冲片和铁心的研发、生产、销售和服务,2017-03-31,868958498.26
